id,emp_no,first_name,last_name,title,from_date,salary
25545,238537,Tomofumi,Bellone,Senior Engineer,1985-02-19,50604
45407,449119,Tomofumi,Brickell,Senior Engineer,1999-12-15,52370
35847,295795,Tomofumi,Budinsky,Senior Staff,1990-12-18,93161
51785,483876,Tomofumi,Crouzet,Senior Staff,1993-07-27,63979
51412,482095,Tomofumi,Dymetman,Engineer,1993-08-25,56568
11828,74246,Tomofumi,Erdi,Senior Staff,2001-07-22,99729
36968,401678,Tomofumi,Frijda,Senior Staff,1988-01-27,62161
45915,451958,Tomofumi,Hofmeyr,Staff,1999-05-01,53465
750,14384,Tomofumi,Holburn,Technique Leader,1988-02-13,58260
12318,76786,Tomofumi,Karlin,Senior Engineer,1994-07-08,40000
49321,470689,Tomofumi,Koprowski,Senior Staff,1999-06-02,65979
22376,221130,Tomofumi,Kornatzky,Senior Engineer,1992-07-09,40000
45346,448810,Tomofumi,Kropp,Senior Staff,1988-11-20,40000
43230,436842,Tomofumi,Krzyzanowski,Senior Engineer,1986-07-22,64016
9818,62958,Tomofumi,Magliocco,Assistant Engineer,1997-08-02,40000
432,12514,Tomofumi,Melter,Engineer,1999-11-13,54241
21300,215281,Tomofumi,Onuegbe,Senior Engineer,1986-09-14,60176
724,14220,Tomofumi,Pargas,Senior Engineer,1987-12-02,68017
38206,408212,Tomofumi,Potthoff,Engineer,1999-05-09,40000
39647,416408,Tomofumi,Quadeer,Senior Staff,1990-12-08,48371
21727,217824,Tomofumi,Ranai,Senior Staff,1995-12-24,64556
17485,104462,Tomofumi,Randt,Senior Staff,1994-11-19,51689
40957,423777,Tomofumi,Roccetti,Senior Engineer,2000-08-25,49378
23958,229926,Tomofumi,Sgarro,Senior Staff,1990-05-16,71324
36921,401340,Tomofumi,Thisen,Senior Engineer,1996-09-11,40000
23637,227973,Tomofumi,Tyugu,Senior Staff,1992-12-16,49241
46141,453223,Tomofumi,Versino,Technique Leader,1985-12-16,40000
43577,438787,Tomofumi,Wrigley,Senior Engineer,1993-03-01,42087
21244,214984,Tomofumi,Yurov,Senior Staff,1992-11-13,50677
48865,468073,Tomofumi,Zaumen,Senior Engineer,1996-01-13,52231
54425,498281,Tomokazu,Basawa,Senior Engineer,2000-07-25,54336
13724,83949,Tomokazu,Biran,Engineer,1998-01-13,40000
32820,279300,Tomokazu,Bondorf,Senior Engineer,1995-03-26,40000
12401,77225,Tomokazu,Cannard,Senior Engineer,1994-06-04,40000
10480,66655,Tomokazu,Castellani,Technique Leader,1995-02-19,40000
18692,200801,Tomokazu,Chorvat,Senior Staff,1993-06-27,40000
34161,286418,Tomokazu,Daescu,Senior Staff,1993-06-24,66261
28162,253571,Tomokazu,Deverell,Engineer,2000-10-18,43662
52461,487538,Tomokazu,Douceur,Senior Staff,1990-05-08,78135
22254,220431,Tomokazu,Dusink,Senior Engineer,1997-08-16,55914
53741,494585,Tomokazu,Erie,Senior Engineer,1994-03-18,40000
10573,67327,Tomokazu,Ernst,Engineer,1999-08-05,40000
54438,498360,Tomokazu,Fioravanti,Senior Engineer,1992-10-15,68307
281,11607,Tomokazu,Foong,Engineer,1995-04-19,49584
9438,60904,Tomokazu,Gelosh,Staff,1998-03-01,64065
34028,285652,Tomokazu,Gewali,Senior Engineer,1993-12-08,88144
24054,230496,Tomokazu,Gips,Senior Engineer,1992-09-07,40000
50808,478647,Tomokazu,Hinsberger,Technique Leader,1994-12-25,40000
35746,295221,Tomokazu,Hofting,Senior Staff,1994-10-22,60752
34831,290108,Tomokazu,Jonsson,Engineer,1999-12-15,53918
49586,471989,Tomokazu,Kadhim,Senior Engineer,1985-11-29,40000
41845,428678,Tomokazu,Kilgore,Senior Engineer,1992-07-07,58882
22408,221302,Tomokazu,Lieblein,Senior Engineer,1991-12-06,40000
23733,228610,Tomokazu,Llado,Senior Engineer,1992-03-12,46297
31674,272806,Tomokazu,Marrakchi,Staff,1999-08-14,55607
19080,202977,Tomokazu,Matzen,Senior Staff,1994-05-26,40000
36365,298373,Tomokazu,Matzov,Technique Leader,1994-07-14,50040
28807,257270,Tomokazu,Muhlberg,Senior Engineer,1990-04-26,40000
9792,62821,Tomokazu,Munke,Senior Engineer,1996-07-19,52251
13387,82278,Tomokazu,Murillo,Senior Staff,1986-01-15,52084
27708,251005,Tomokazu,Norsworthy,Senior Engineer,1997-10-26,40000
881,15066,Tomokazu,Oaver,Senior Engineer,2002-06-29,43455
27315,248957,Tomokazu,Peyn,Senior Staff,1987-08-16,59820
14907,90147,Tomokazu,Plump,Staff,1995-11-07,40000
3481,28773,Tomokazu,Polupanov,Senior Engineer,1986-03-19,40000
41979,429518,Tomokazu,Poujol,Senior Staff,1994-10-13,62701
41138,424811,Tomokazu,Reutenauer,Senior Staff,1995-09-07,79307
40141,419266,Tomokazu,Rosin,Senior Engineer,1987-10-06,51271
22855,223645,Tomokazu,Shumilov,Senior Staff,1999-12-30,46019
50502,477019,Tomokazu,Spinelli,Senior Engineer,1996-05-22,40000
15582,93928,Tomoyuki,Axelband,Staff,1995-09-24,97546
5241,38305,Tomoyuki,Bauknecht,Senior Engineer,1999-07-26,40000
32430,276961,Tomoyuki,Birnbaum,Engineer,1997-04-13,40000
20837,212687,Tomoyuki,Brlek,Senior Staff,1999-01-03,41918
8108,54139,Tomoyuki,Budinsky,Senior Engineer,1985-03-13,40000
31921,274214,Tomoyuki,Conti,Senior Engineer,2001-04-01,63292
12064,75533,Tomoyuki,Coorg,Senior Staff,1986-01-05,69617
33673,283920,Tomoyuki,Demian,Staff,1996-06-25,65873
12303,76750,Tomoyuki,Eastman,Technique Leader,1994-07-27,45909
50073,474851,Tomoyuki,Gerlach,Senior Engineer,1999-04-26,51018
38527,409995,Tomoyuki,Grospietsch,Senior Engineer,1995-01-03,45207
22227,220323,Tomoyuki,Hainaut,Senior Staff,1990-11-15,86454
47826,462259,Tomoyuki,Huttel,Engineer,2001-04-28,45968
26012,241123,Tomoyuki,Jonsson,Staff,1996-08-20,64480
123,10835,Tomoyuki,Kermarrec,Engineer,1995-08-22,40000
4290,33079,Tomoyuki,Lampe,Staff,1996-11-13,61434
53051,490763,Tomoyuki,Laurillard,Engineer,2001-04-01,62497
26986,246959,Tomoyuki,Lindenbaum,Senior Staff,1992-01-17,51849
45912,451940,Tomoyuki,Litecky,Engineer,1997-08-28,40000
17344,103665,Tomoyuki,Monarch,Senior Engineer,1994-01-13,63183
24806,234347,Tomoyuki,Muchinsky,Senior Engineer,1997-06-24,40000
8172,54528,Tomoyuki,Narwekar,Senior Engineer,1996-07-24,40000
35481,293766,Tomoyuki,Schurmann,Senior Staff,1995-05-29,40000
23256,225818,Tomoyuki,Shihab,Technique Leader,1997-11-09,46786
43645,439175,Tomoyuki,Sifakis,Senior Staff,1992-09-07,86854
50214,475523,Tomoyuki,Socorro,Senior Engineer,1991-07-27,67923
9663,62094,Tomoyuki,Stemann,Senior Engineer,1997-03-06,69528
49029,468979,Tomoyuki,Straney,Senior Engineer,1994-03-09,52804
31600,272409,Tomoyuki,Sudbeck,Senior Staff,1993-02-25,45272
12917,79906,Tomoyuki,Waterhouse,Senior Staff,1997-07-05,53526
24356,232050,Tomoyuki,Weedon,Senior Staff,1993-02-23,55575
15661,94309,Tomoyuki,Zobel,Senior Engineer,1995-04-05,58503
13279,81717,Toney,Anguita,Senior Staff,1995-10-16,72518
11661,73456,Toney,Azadmanesh,Senior Engineer,1996-12-02,44012
14922,90256,Toney,Brender,Engineer,1996-11-16,53237
24513,232897,Toney,Douceur,Senior Staff,1994-10-15,45363
20510,210651,Toney,Eiron,Senior Staff,1993-12-10,62896
37206,403057,Toney,Falster,Senior Engineer,1987-05-22,40000
9714,62387,Toney,Frolund,Engineer,1994-09-24,42951
4368,33530,Toney,Garigliano,Senior Engineer,1992-07-12,40000
49703,472644,Toney,Gecseg,Senior Engineer,1992-08-21,50783
47497,460545,Toney,Goldhammer,Senior Staff,1999-12-17,40000
15801,95071,Toney,Isaak,Senior Staff,1997-11-04,71327
10217,65417,Toney,Karnin,Senior Engineer,1995-07-22,40000
21992,219036,Toney,Keohane,Engineer,1999-04-01,43897
52483,487649,Toney,Kornatzky,Engineer,1999-09-13,40000
9570,61644,Toney,Ladret,Senior Staff,1997-03-11,53693
11693,73612,Toney,Lienhardt,Senior Staff,1995-02-03,58388
9625,61856,Toney,Luby,Senior Engineer,1999-03-27,59270
24710,233958,Toney,Magliocco,Senior Engineer,1986-07-31,59930
42200,431014,Toney,Masamoto,Senior Engineer,1996-04-15,40000
50362,476132,Toney,Pardalos,Senior Staff,1994-08-01,40000
6345,44575,Toney,Pocchiola,Senior Engineer,1996-09-03,56674
43064,435980,Toney,Rando,Senior Staff,1999-02-25,76720
17349,103681,Toney,Rosiles,Senior Staff,1994-05-30,40000
42523,432795,Toney,Schoegge,Staff,1999-01-11,80955
47456,460335,Toney,Sethi,Senior Staff,1994-10-22,42874
36436,298792,Toney,Szilard,Senior Engineer,1991-01-10,52749
26103,241762,Toney,Tiemann,Senior Engineer,1997-06-30,55417
30587,266643,Tonia,Basawa,Senior Engineer,1996-04-28,40588
37168,402766,Tonia,Bauknecht,Staff,1995-12-03,52302
33636,283757,Tonia,Bennet,Senior Engineer,1995-02-12,44071
24906,234929,Tonia,Chepyzhov,Staff,1996-09-28,65010
30815,268054,Tonia,Demos,Senior Engineer,1993-09-10,58603
50775,478358,Tonia,Erman,Senior Staff,1992-07-25,70474
17720,105665,Tonia,Falco,Senior Staff,1990-06-29,68953
32715,278721,Tonia,Flexer,Senior Engineer,1995-05-23,54476
33452,282753,Tonia,Ghandeharizadeh,Senior Staff,1994-04-03,56725
10445,66486,Tonia,Ghelli,Senior Engineer,1992-05-11,49737
28617,256149,Tonia,Hiltgen,Senior Staff,1994-01-09,40000
12617,78229,Tonia,Kalafatis,Senior Engineer,1994-03-16,62688
31630,272566,Tonia,Kavraki,Senior Staff,1990-08-25,51857
42631,433300,Tonia,Kleiser,Senior Engineer,1987-03-01,40488
31608,272438,Tonia,Litecky,Senior Staff,1995-06-23,72757
1484,18322,Tonia,Lueh,Engineer,1997-10-04,40000
15429,93143,Tonia,Makinen,Senior Staff,1998-08-03,43377
30119,264188,Tonia,Marquardt,Senior Engineer,1991-05-31,45073
43889,440437,Tonia,Milicia,Senior Engineer,1997-09-28,40679
54378,498068,Tonia,Mitzlaff,Senior Engineer,1993-04-20,78836
21799,218214,Tonia,Montresor,Senior Engineer,1993-05-24,69259
9051,58864,Tonia,Plumb,Senior Engineer,1995-03-08,40000
19579,205645,Tonia,Stroustrup,Senior Engineer,1994-10-16,40057
8769,57531,Tonia,Tomescu,Senior Engineer,1994-10-31,60218
51134,480587,Tonia,Trystram,Senior Staff,1997-06-23,50350
38177,408086,Tonia,Velardi,Senior Engineer,1991-10-21,40000
11765,73965,Tonia,Verhaegen,Engineer,1998-09-08,40000
5744,41140,Tonny,Bail,Senior Staff,1991-05-18,74619
41854,428725,Tonny,Berendt,Engineer,2000-01-19,51795
24197,231194,Tonny,Burnard,Senior Engineer,1999-04-29,40000
18555,111692,Tonny,Butterworth,Staff,1988-10-17,40000
7774,52131,Tonny,Collette,Senior Engineer,1999-05-20,56874
34087,286000,Tonny,Eugenio,Staff,1994-08-24,77473
22149,219898,Tonny,Felcyn,Senior Staff,1993-03-05,78634
1725,19640,Tonny,Francisci,Engineer,1999-02-02,71369
31093,269581,Tonny,Hasenauer,Senior Staff,1990-12-03,53895
21292,215247,Tonny,Hellwagner,Senior Staff,1998-02-01,89998
18809,201433,Tonny,Journel,Senior Staff,1996-11-08,56043
50700,478033,Tonny,Luiz,Senior Engineer,1995-06-13,63705
51429,482165,Tonny,Makrucki,Senior Staff,1993-10-16,40000
28002,252700,Tonny,Mayerwieser,Senior Staff,1995-07-13,40000
8495,56219,Tonny,Michaeli,Engineer,1999-02-20,40000
4383,33631,Tonny,Ozeri,Senior Staff,1985-05-11,66795
4737,35736,Tonny,Pargas,Senior Engineer,1994-12-22,54086
1418,17840,Tonny,Sherertz,Senior Engineer,1991-06-20,66948
50290,475816,Tonny,Siksek,Senior Staff,1985-11-20,76834
12843,79449,Tonny,Stavenow,Engineer,1995-06-29,40000
46178,453466,Tonny,Stellhorn,Senior Engineer,1993-10-12,43926
13602,83411,Tonny,Swiss,Senior Staff,1996-05-15,58351
1021,15765,Tonny,Taubenfeld,Senior Engineer,1998-02-15,40000
28236,253977,Tonny,Usdin,Senior Engineer,1994-04-19,40000
33474,282838,Toong,Adachi,Senior Staff,1990-07-30,58257
6333,44507,Toong,Ananiadou,Senior Engineer,1994-07-30,40000
9120,59250,Toong,Arlazarov,Technique Leader,1995-10-29,49242
4865,36529,Toong,Bage,Staff,1998-01-20,62064
28008,252733,Toong,Besancenot,Senior Staff,1986-10-14,49138
50732,478165,Toong,Brizzi,Senior Engineer,1988-04-21,40000
33895,284978,Toong,Conta,Senior Staff,1997-07-30,58344
54710,499908,Toong,Coorg,Senior Engineer,1995-12-03,40356
6910,47470,Toong,Deville,Senior Staff,1997-11-29,63386
10663,67742,Toong,Hasham,Senior Engineer,1992-07-07,41346
48307,464845,Toong,Hooghiemstra,Senior Engineer,1993-07-23,56522
23330,226191,Toong,Jakobus,Senior Staff,1996-07-01,64241
28696,256629,Toong,Jiang,Senior Engineer,1996-11-11,40000
53904,495319,Toong,Kisuki,Senior Engineer,1993-01-16,44872
22828,223525,Toong,Kropf,Senior Staff,1992-07-27,48624
9207,59704,Toong,Makrucki,Senior Engineer,1994-12-28,42183
45979,452302,Toong,Maliniak,Senior Engineer,1997-10-26,40000
3741,30206,Toong,Mandelberg,Senior Staff,1988-04-07,40000
5424,39405,Toong,Millington,Senior Engineer,2002-05-24,50102
1907,20558,Toong,Panangaden,Senior Staff,2002-07-07,40000
41564,427165,Toong,Radhakrishnan,Senior Engineer,1996-03-07,59619
15698,94516,Toong,Rassart,Senior Engineer,1995-01-27,57736
41532,427055,Toong,Rosis,Senior Engineer,2002-07-09,40000
9241,59899,Toong,Schueller,Engineer,2002-01-26,66788
25452,237965,Toong,Solovay,Senior Staff,1994-11-19,40000
13861,84758,Toong,Usery,Senior Engineer,1994-07-10,44444
53825,494974,Tooru,Bamford,Engineer,1996-04-12,43200
21377,215697,Tooru,Bardell,Technique Leader,1985-07-22,42622
3283,27848,Tooru,Bednarek,Senior Engineer,1997-04-26,57650
54194,496990,Tooru,Busillo,Senior Staff,1995-11-14,69399
8850,57959,Tooru,Cyre,Senior Staff,1994-09-28,40000
40543,421404,Tooru,Dalton,Senior Staff,2000-07-20,40000
32935,279808,Tooru,Dolinsky,Senior Engineer,1992-05-08,43069
11382,71913,Tooru,Feinberg,Technique Leader,1988-11-19,59759
33005,280229,Tooru,Fiutem,Senior Engineer,1995-08-13,40000
41753,428122,Tooru,Georgatos,Senior Engineer,1986-09-18,40000
4616,35045,Tooru,Hagimont,Senior Engineer,1997-10-31,40000
33261,281590,Tooru,Heydon,Senior Staff,1991-03-23,83935
19088,203000,Tooru,Ibel,Senior Staff,1999-07-09,69892
30401,265595,Tooru,Levergood,Senior Staff,1999-12-29,56557
44441,443924,Tooru,Luca,Senior Engineer,1986-05-27,55593
38859,411962,Tooru,Murillo,Senior Staff,1992-04-24,72868
38881,412081,Tooru,Murthy,Senior Engineer,2001-06-12,58299
6342,44571,Tooru,Pashtan,Engineer,1999-08-21,40000
24926,235019,Tooru,Peir,Staff,1998-03-14,71634
50787,478457,Tooru,Peron,Senior Staff,2000-09-06,75191
16734,100332,Tooru,Schonegge,Senior Engineer,1990-02-21,40000
30977,268967,Tooru,Snedden,Technique Leader,1993-05-24,40000
29117,258848,Tooru,Suermann,Senior Engineer,1991-05-15,52858
6096,43107,Tooru,Verspoor,Senior Staff,1986-06-24,64672
45955,452187,Tooru,Vilarrasa,Engineer,1998-11-26,57102
48133,463869,Tooru,Zumaque,Senior Staff,1992-08-21,53120
6166,43577,Torsten,Birke,Senior Engineer,1997-08-30,40000
10174,65167,Torsten,Borovoy,Assistant Engineer,1999-08-05,65330
8158,54465,Torsten,Bresenham,Senior Staff,1994-10-08,90756
41734,428005,Torsten,Byoun,Senior Staff,1999-04-23,40000
46828,456929,Torsten,Capobianchi,Senior Staff,1998-10-24,40000
11882,74573,Torsten,DeMori,Senior Engineer,1996-12-22,56150
33851,284746,Torsten,Dusink,Senior Staff,1988-06-09,40000
38481,409738,Torsten,Hainaut,Senior Engineer,2000-06-23,40000
3138,27047,Torsten,Hartvigsen,Senior Engineer,1996-12-24,58869
49583,471976,Torsten,Henseler,Senior Engineer,1995-10-02,47988
26960,246782,Torsten,Hettesheimer,Technique Leader,1998-05-27,40000
23893,229539,Torsten,Kawashima,Senior Staff,1993-04-28,78484
21629,217173,Torsten,Krichel,Senior Staff,1992-04-17,96811
33817,284593,Torsten,Merks,Senior Staff,1992-08-11,58869
40799,422879,Torsten,Merle,Senior Staff,1999-09-15,61815
45677,450594,Torsten,Morrey,Senior Staff,1993-01-28,54631
52283,486620,Torsten,Pluym,Senior Engineer,1999-10-23,58825
15825,95223,Torsten,Quittner,Engineer,1996-07-26,40000
53969,495625,Torsten,Rattan,Senior Engineer,2000-03-01,55226
18503,109790,Torsten,Ravishankar,Senior Engineer,1998-04-13,51766
18235,108244,Torsten,Savasere,Senior Engineer,1993-12-07,47637
5677,40696,Torsten,Siprelle,Senior Engineer,1985-07-12,81157
18754,201195,Torsten,Trogemann,Senior Staff,1994-02-11,78183
2512,23797,Torsten,Usery,Senior Staff,1998-07-02,56625
42580,433045,Torsten,Woycyznski,Senior Engineer,1991-02-04,40000
20576,210984,Toshiki,Angel,Senior Engineer,1986-09-13,54314
30353,265276,Toshiki,Back,Senior Staff,1999-04-15,44866
2462,23554,Toshiki,Bail,Senior Engineer,1993-05-16,53968
16949,101470,Toshiki,Champarnaud,Senior Engineer,1991-12-30,40000
3781,30407,Toshiki,Coors,Senior Staff,1987-03-12,40000
28033,252939,Toshiki,Cullers,Senior Staff,1993-05-01,75307
36565,299448,Toshiki,DasSarma,Senior Engineer,1996-03-02,40000
12758,78990,Toshiki,Engelmann,Senior Engineer,1994-07-04,40000
39384,414911,Toshiki,Gimbel,Senior Engineer,1993-02-16,60907
41229,425391,Toshiki,Gulak,Senior Engineer,1986-03-01,40000
26187,242275,Toshiki,Haldar,Engineer,1998-11-09,40000
15588,93947,Toshiki,Heyers,Engineer,1997-03-08,40553
7345,49811,Toshiki,Kavanagh,Senior Staff,1993-03-12,79435
16517,99097,Toshiki,Munawer,Senior Engineer,1994-04-19,40000
12395,77205,Toshiki,Nivat,Senior Staff,1994-01-13,65533
33902,284992,Toshiki,Schaft,Senior Engineer,1997-02-18,60257
25493,238159,Toshiki,Schicker,Senior Staff,1993-12-26,64433
52273,486553,Toshiki,Schiper,Senior Staff,1998-06-23,69031
54129,496583,Toshiki,Shinomoto,Senior Staff,1995-11-09,77805
32359,276584,Toshiki,Shobatake,Senior Engineer,1996-08-17,52257
887,15077,Toshiki,Taubenfeld,Senior Engineer,1993-06-25,40000
30103,264126,Toshiki,Thimonier,Engineer,2002-05-09,71356
12196,76198,Toshiki,Waeselynck,Senior Engineer,1993-06-01,50818
21240,214965,Toshiki,Zeleznik,Engineer,1999-01-28,67789
53479,493150,Toshiki,Zockler,Technique Leader,1992-01-04,57365
8271,54963,Toshiko,Bellmore,Engineer,1995-07-31,49338
41586,427244,Toshiko,Chenoweth,Senior Engineer,1997-10-05,51742
34065,285786,Toshiko,Emden,Senior Engineer,1994-11-16,70729
31587,272324,Toshiko,Feinberg,Senior Staff,1998-03-29,96619
28640,256300,Toshiko,Garnier,Senior Engineer,1988-02-19,62401
36846,400975,Toshiko,Gniady,Senior Staff,1993-08-24,64508
17683,105521,Toshiko,Hofman,Senior Staff,1996-11-01,57333
53733,494524,Toshiko,Jonsson,Senior Engineer,1992-03-22,46966
33981,285437,Toshiko,Jumpertz,Senior Staff,1985-10-21,55969
16777,100531,Toshiko,Kranzdorf,Senior Engineer,1999-02-06,44836
21896,218674,Toshiko,Lipner,Senior Staff,1999-01-08,68093
8660,57000,Toshiko,Lortz,Senior Staff,1996-08-10,99120
44210,442464,Toshiko,Naudin,Senior Engineer,1996-05-30,43839
25095,235899,Toshiko,Picht,Engineer,1999-12-02,49109
14217,86527,Toshiko,Pollacia,Senior Staff,2002-01-07,41115
54063,496196,Toshiko,Porotnikoff,Senior Engineer,1994-10-20,40000
10914,69181,Toshiko,Schiper,Senior Staff,1985-06-15,71449
54277,497426,Toshiko,Solovay,Senior Staff,1998-03-03,64338
41473,426742,Toshiko,Swick,Engineer,1998-08-22,67295
3102,26875,Toshiko,Thombley,Senior Engineer,1997-08-01,54597
43061,435952,Toshimi,Back,Senior Engineer,1993-03-12,58901
36030,296761,Toshimi,Chartres,Senior Staff,1994-01-30,60889
32435,277019,Toshimi,Cherinka,Senior Staff,1996-05-17,74244
32171,275599,Toshimi,Cichocki,Senior Engineer,2002-01-08,62267
8040,53640,Toshimi,Coorg,Senior Staff,1994-04-15,46441
15045,90908,Toshimi,Cronan,Senior Staff,1987-12-12,40000
3041,26470,Toshimi,Danley,Senior Engineer,1996-07-13,40000
52141,485888,Toshimi,Esteva,Engineer,1997-10-10,62070
17401,103938,Toshimi,Frolund,Senior Engineer,1997-04-30,40000
21731,217856,Toshimi,Gimarc,Senior Staff,1993-09-13,49405
50396,476319,Toshimi,Hiyoshi,Senior Staff,1994-10-09,64373
47420,460091,Toshimi,Iisaka,Senior Staff,1992-09-28,40000
37888,406628,Toshimi,Lores,Senior Engineer,1998-08-18,46194
52388,487169,Toshimi,Naumovich,Senior Engineer,1998-09-22,40000
41256,425489,Toshimi,Nicolson,Senior Engineer,1993-05-01,41329
26021,241182,Toshimi,Peral,Senior Staff,1992-07-14,45799
42697,433738,Toshimi,Petersohn,Staff,1998-09-23,50419
26914,246522,Toshimi,Ramras,Senior Engineer,2000-08-03,56544
236,11365,Toshimi,Shinomoto,Engineer,1997-12-18,56463
9759,62640,Toshimi,Smailagic,Senior Staff,1992-07-25,40000
48111,463751,Toshimi,Sommer,Senior Engineer,1994-04-02,44154
44655,445080,Toshimi,Takanami,Senior Engineer,1996-01-16,51662
12090,75699,Toshimi,Uhrig,Senior Staff,1995-03-07,54831
19584,205690,Toshimi,Warwick,Senior Staff,1995-02-12,40000
49794,473113,Toshimitsu,Angelov,Senior Staff,1995-12-07,65883
35772,295397,Toshimitsu,Bernick,Senior Engineer,1992-10-02,58456
9924,63568,Toshimitsu,Bondorf,Senior Engineer,1995-06-20,58244
35424,293441,Toshimitsu,Cunliffe,Senior Engineer,1996-08-06,72904
18794,201358,Toshimitsu,Erdmenger,Senior Staff,1988-12-06,87898
40681,422216,Toshimitsu,Felcyn,Senior Engineer,1986-11-15,52334
17881,106457,Toshimitsu,Frezza,Engineer,1996-10-19,46491
43783,439948,Toshimitsu,Hatcliff,Staff,1996-02-13,68876
51811,484036,Toshimitsu,Kolinko,Senior Engineer,2000-06-05,40000
39087,413228,Toshimitsu,Luce,Senior Engineer,1988-10-14,46234
5887,41909,Toshimitsu,McAlpine,Senior Engineer,1995-06-07,40000
20054,208473,Toshimitsu,Msuda,Senior Engineer,1994-04-26,67354
11242,71246,Toshimitsu,Paludetto,Senior Staff,1999-01-11,74992
18163,107895,Toshimitsu,Pappas,Senior Staff,1995-11-05,40000
37118,402452,Toshimitsu,Pauthner,Staff,1994-01-18,46364
30095,264099,Toshimitsu,Rettelbach,Senior Engineer,1996-08-03,67158
9915,63516,Toshimitsu,Steinauer,Senior Staff,1992-02-16,94093
3845,30727,Toshimitsu,Sury,Senior Staff,1994-08-25,85079
41738,428020,Toshimitsu,Tiemann,Senior Staff,1993-12-04,93362
36389,298547,Toshimitsu,Underwood,Senior Engineer,1998-11-05,40000
39955,418130,Toshimitsu,Verhoeff,Senior Staff,1998-09-07,66252
45519,449664,Toshimitsu,Wielonsky,Senior Engineer,1996-04-12,40000
48333,464953,Toshimitsu,Winter,Senior Engineer,1993-03-16,40000
36235,297728,Toshimitsu,Woycyznski,Assistant Engineer,1995-06-01,49056
42124,430543,Toshimitsu,Zongker,Senior Engineer,1997-02-05,48217
47999,463214,Toshimo,Acton,Engineer,1997-11-14,40000
3496,28873,Toshimo,Attimonelli,Senior Engineer,1993-01-09,40000
39105,413336,Toshimo,Barriga,Senior Engineer,1993-02-06,40000
11080,70172,Toshimo,Beerel,Senior Engineer,1994-02-16,40000
10873,68947,Toshimo,Bergere,Senior Staff,1995-04-04,74667
6318,44454,Toshimo,Besancenot,Senior Staff,1994-05-09,79113
9660,62080,Toshimo,Birjandi,Senior Staff,1991-05-03,53225
21857,218497,Toshimo,Boyle,Senior Engineer,1992-06-24,40000
40907,423536,Toshimo,Coney,Senior Staff,1993-03-21,43428
2338,22935,Toshimo,Foong,Senior Engineer,2001-10-11,40000
752,14422,Toshimo,Gadepally,Senior Engineer,1990-10-20,59001
44187,442321,Toshimo,Hertweck,Staff,1997-06-21,50459
25953,240679,Toshimo,Jullig,Senior Engineer,1986-06-07,40000
1414,17816,Toshimo,Kenevan,Senior Engineer,1998-10-05,74497
49458,471404,Toshimo,Kopetz,Senior Staff,1995-08-05,42075
35602,294448,Toshimo,Kropatsch,Senior Staff,1995-10-04,40000
33716,284118,Toshimo,Lorho,Senior Engineer,1994-03-05,59948
41662,427664,Toshimo,Maccarone,Engineer,2000-01-29,50290
24162,231023,Toshimo,Madeira,Senior Engineer,1985-07-07,40000
48377,465290,Toshimo,Masaki,Senior Engineer,2000-06-28,43815
1395,17705,Toshimo,Mellouli,Technique Leader,1985-08-14,50346
35676,294850,Toshimo,Peot,Senior Staff,1998-12-25,60479
5304,38716,Toshimo,Perin,Engineer,1996-11-19,65186
27235,248419,Toshimo,Ranst,Staff,1993-11-17,57484
36059,296857,Toshimo,Reghbati,Senior Staff,1995-12-11,124357
52315,486752,Toshimo,Scharstein,Staff,1997-09-21,87133
36457,298910,Toshimo,Schneeberger,Senior Engineer,1992-04-15,40351
31822,273659,Toshimo,Smailagic,Senior Staff,1986-03-26,66263
9191,59602,Toshimo,Stamatiou,Senior Engineer,1994-05-04,40000
29210,259225,Toshimo,Stifter,Technique Leader,1988-05-01,67761
21109,214241,Toshimo,Strandh,Senior Engineer,1994-08-11,66193
26893,246392,Toshimo,Tyugu,Senior Staff,1998-01-17,60420
39986,418434,Toshimo,Vasanthakumar,Senior Engineer,1987-06-29,40000
52509,487775,Toshimori,Bennis,Senior Staff,1989-03-18,40000
6745,46664,Toshimori,Benveniste,Senior Staff,1994-12-18,92218
54412,498214,Toshimori,Cronin,Senior Engineer,1986-08-24,40000
7883,52761,Toshimori,Delgrossi,Senior Engineer,1994-09-08,40000
44626,444946,Toshimori,Erva,Engineer,1997-01-14,40000
16479,98913,Toshimori,Fabrizio,Senior Staff,1992-03-20,64924
24954,235215,Toshimori,Fetvedt,Senior Staff,1995-09-14,40000
53851,495073,Toshimori,Fontan,Senior Staff,1999-05-25,51291
6824,47084,Toshimori,Fortenbacher,Senior Staff,1991-04-23,44471
39972,418266,Toshimori,Gulak,Senior Engineer,1994-06-14,43886
35778,295427,Toshimori,Hainaut,Senior Staff,1992-06-04,64294
21317,215345,Toshimori,Hertweck,Senior Staff,1994-07-23,52290
52460,487529,Toshimori,Jiang,Senior Engineer,1993-03-16,45898
16900,101239,Toshimori,Khalil,Senior Staff,1985-08-18,47859
800,14640,Toshimori,Kornatzky,Senior Engineer,1998-05-20,42662
13134,81001,Toshimori,Krider,Senior Staff,1995-12-05,46872
10028,64298,Toshimori,Lupu,Senior Staff,1998-06-02,40000
12682,78488,Toshimori,Morton,Senior Engineer,1988-09-07,40000
26677,245202,Toshimori,Munro,Senior Staff,1996-07-29,40000
7321,49682,Toshimori,Murtha,Senior Staff,1999-05-15,56677
